symbol,datasetGroup,marketClass,marketNetProfit,marketReturnPct,strategySignals,acceptedSignals,rejectedByCapacity,acceptanceRate,candidateSignalsAnalysed,signalsPerDay,meanSlope20,medianSlope20,meanAcceleration,medianAcceleration,meanNormalisedSlope20,medianNormalisedSlope20,meanNormalisedAcceleration,medianNormalisedAcceleration,meanReturn5,meanReturn20,meanReturn50,meanVolatility20,meanVolatility50,meanEfficiency20,meanEfficiency50,meanTrendPersistence20,meanTrendPersistence50,meanReversalRate20,meanReversalRate50,meanForward5Return,meanForward15Return,meanForward30Return,meanForward60Return,meanForward120Return,meanForward360Return,meanForward720Return,meanForward1440Return,meanForward2880Return,meanMfe5,meanMfe15,meanMfe30,meanMfe60,meanMfe120,meanMfe360,meanMfe720,meanMfe1440,meanMfe2880,meanMae5,meanMae15,meanMae30,meanMae60,meanMae120,meanMae360,meanMae720,meanMae1440,meanMae2880,target1Rate,target2Rate,target4Rate,stopRate,reached1ThenFailed2Rate,reached2ThenFailed4Rate,meanTimeTo1PctMinutes,medianTimeTo1PctMinutes,meanTimeTo2PctMinutes,medianTimeTo2PctMinutes,meanTimeTo4PctMinutes,medianTimeTo4PctMinutes,meanTimeToStopMinutes,medianTimeToStopMinutes
MARSCOINUSDT,OutOfSample,flat,0,0,41,0,41,0,41,1.366698303201463,-0.00023788556754378358,-0.00021421052626749743,0.0002806053410158527,0.00022918026161008315,-0.0012110512473359801,-0.0010792897361406371,0.0014776324431403547,0.0010945510566236077,-0.003654637837098442,-0.0256844706685274,-0.09682907928956444,0.008074472241850504,0.00977549115731713,0.22845639301525195,0.3170280315720762,0.3878048780487804,0.4087804878048782,0.5032092426187421,0.4838227974116475,0.0020304607100942755,-0.015130432088225228,-0.011604314849728856,-0.00552375900774411,-0.00979931005012269,-0.032202003828083206,-0.04488616652152605,-0.14972012109399296,-0.2769460009905553,0.012017285677948405,0.016823048618595914,0.017522347729251132,0.0250426267545734,0.02877181485783813,0.053126816780181114,0.05535064285425644,0.07946094959878876,0.07946094959878876,-0.014771501314182357,-0.03449838332802355,-0.045052814803796915,-0.04792147672370848,-0.04792147672370848,-0.07404428264731513,-0.12265518447412595,-0.20295726366325306,-0.3059686416764715,1,0.9512195121951219,0.4634146341463415,0.9512195121951219,0.04878048780487805,0.4878048780487805,65.8048780487805,6,120.35897435897436,34,134.3684210526316,94,583.2820512820513,410
PUMPUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYUSDT,OutOfSample,flat,0,0,396,0,396,0,396,13.200305562628765,-0.0005257304232009991,-0.0003399999999841815,0.0005529818614815065,0.0003239424409542459,-0.000455527815124343,-0.0002913651787438411,0.000479085763778597,0.00031316066323871107,-0.0005313025220651672,-0.01069731556438511,-0.03604433392679662,0.0033468134276278434,0.0038141124792390626,0.22052941157994452,0.27380720348565535,0.4385101010101008,0.4142424242424236,0.472089314194577,0.45001030715316503,-0.000017482417856163173,-0.00020822890295106014,0.0015561413026793283,-0.002221384170930317,0.0020159095015615464,0.02656147394377221,0.033439452451086454,0.024546112109619846,0.06028964055381104,0.005332019444379912,0.008827691223511893,0.012968006056128948,0.017602745994543905,0.024590743474106044,0.06562648886761704,0.09502421835903317,0.11189792596488264,0.16396024545813812,-0.005299197502529228,-0.009744391103445039,-0.012572428929322211,-0.01803589757729715,-0.023986742855779244,-0.033128075478226146,-0.03901662675672237,-0.05119635697445743,-0.060881836758999955,0.9671717171717171,0.9166666666666666,0.8232323232323232,0.19696969696969696,0.050505050505050504,0.09343434343434344,154.6762402088773,27,342.3471074380165,145,497.7914110429448,371.5,1325.8974358974358,1562
PEPEUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOUSDT,OutOfSample,negative,-1.3859942816413302,-0.0028285597584516943,4075,49,4026,0.012024539877300613,4075,135.83647769624298,-0.02190785527512117,-0.013458646609145041,0.021723046111535884,0.013614709393549671,-0.0000944619570737401,-0.00006035902441355498,0.00009380590881991754,0.00006143286073933415,0.00010481665769138492,-0.0020187859066059504,-0.007247583910052395,0.0010726035861264671,0.0011287047978180789,0.15072604158336783,0.1720649421784399,0.35063803680981354,0.3411484662576714,0.346580561834031,0.3342030800050018,0.00005330440076612622,0.00025621408260698847,0.0003824963108326177,0.000602445847536638,0.0010456892913978375,0.0019166785341642844,0.0031294653004612593,0.005932612898817526,0.01532328591676032,0.0017083664251938437,0.0031944594089262294,0.004597253686115622,0.006705983951635683,0.00955866386717627,0.017451178306240118,0.024664028619775628,0.03815390752945169,0.05965520166102161,-0.0018132685679415918,-0.0032749146979912545,-0.004669892761954623,-0.0066922003980710056,-0.00906847292580227,-0.015358009608070109,-0.021125345950459375,-0.028509610401584003,-0.03650979927694177,0.8196319018404908,0.6765644171779142,0.4785276073619632,0.0022085889570552146,0.14306748466257668,0.19803680981595093,443.561377245509,160.5,763.7493652520856,490,1022.5005128205128,835,1730.4444444444443,1588
XAUTUSDT,OutOfSample,negative,-0.8260042193576344,-0.0010197582955032522,4585,81,4504,0.01766630316248637,4588,152.93687353873932,-0.0970334465625877,-0.05733459137905305,0.08965856974627553,0.050946649096023006,-0.000021825249531446797,-0.000012959760286987263,0.00002017072274792549,0.000011497882172368885,-0.000008508199069051125,-0.00048078994863524015,-0.001648256478483404,0.00020237245980907022,0.00022011332064488266,0.298116774510169,0.31894959346839147,0.3475479511769839,0.3425021795989586,0.3440324874959823,0.33010248563242217,0.00002091167130613692,0.000048171534877034174,0.00009361205389049357,0.00006417470522239324,0.00012359932965102597,0.00002554068535038705,-0.0002401232703146882,-0.0003356030050106283,0.000140290726142543,0.0003122271440730289,0.0006232712605670868,0.0009181991068874054,0.001372062001129381,0.0020025057583197177,0.003619058866560322,0.005196779449894719,0.007827081566130824,0.011401753563471577,-0.0002994241467287029,-0.0005934504123191528,-0.0008790701651112574,-0.0013320074716636978,-0.001984481106548255,-0.0037481638816357073,-0.005532722079327034,-0.008679783575060392,-0.012474389840125753,0.40867480383609417,0.1710985178727114,0.03683522231909329,0,0.23757628596338273,0.13426329555361813,1172.2117333333333,1057,1580.7783439490445,1544,1869.0355029585799,1938,0,0
AVAXUSDT,OutOfSample,positive,0.1227367528367156,0.00111578866215196,2049,11,2038,0.005368472425573451,2049,68.30158105511701,-0.0006725150938342808,-0.00046616539197927515,0.0006311363245559522,0.00042854364776819735,-0.0000923400976266187,-0.00006536054470104676,0.00008694094466387473,0.00005927862618040422,0.00008195391004724808,-0.0020370169896424374,-0.007043061476223863,0.0008623134517887603,0.0009293022224446407,0.1761092051088247,0.21919483836490125,0.40866276232308474,0.38954612005856465,0.4278081734350517,0.40763538211771627,0.0000972935287735554,0.00016583081849287244,0.0003201687935779729,0.0008176435677505221,0.0013076010544059717,0.0038798355298866392,0.005740833437397416,0.007758653977994669,0.011684045893201692,0.0014188912455816898,0.0025468307738495204,0.003547382230013895,0.005074568578768988,0.0070838551281255015,0.014116098335055036,0.019995186962938782,0.02863293309678004,0.04391995174478229,-0.001468500764476623,-0.0027024960309280865,-0.0037661583430277177,-0.005092185124423938,-0.006603740923454403,-0.010889030579866295,-0.014906662255804127,-0.02085651112129249,-0.02606284038237687,0.8413860419716935,0.6510492923377257,0.34895070766227426,0.0019521717911176184,0.1903367496339678,0.3020985846754514,530.1194895591648,241,941.4700149925037,699.5,1225.6377622377622,1007,280.75,302.5
ARBUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDUSDUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WLDUSDT,OutOfSample,flat,0,0,24,0,24,0,24,0.8000185189471979,-0.0002465852141918269,-0.0001854887228057236,0.0003277475189880093,0.00018998559251552606,-0.000582449746119234,-0.0004747132967622829,0.0007959662838570625,0.0004658991664382155,0.0027521242542560415,-0.016357165185625567,-0.0467553882914773,0.005136846578098228,0.006220699735498693,0.23743735019099318,0.3238431116065173,0.3854166666666667,0.41750000000000004,0.44078947368421045,0.4549319727891156,0.0027789376018577997,0.0023804490377540336,0.00489349785645514,0.004740427957571958,-0.004098597338994953,-0.01109349765049148,-0.006283229163329684,-0.04334810698404434,-0.050917407936185176,0.006870213942497862,0.010940365875933314,0.013293764209724576,0.014998399438213924,0.01871321443587264,0.02383079220281123,0.03571281261796832,0.04331503093201544,0.04834717799251981,-0.004591203458201164,-0.005242173422986722,-0.008326704751634129,-0.010725605810852468,-0.018174748148292508,-0.035756545194867005,-0.0459333759859494,-0.07251295445696164,-0.10154412267005726,0.875,0.4583333333333333,0.375,0.3333333333333333,0.4166666666666667,0.08333333333333333,278.76190476190476,33,475.72727272727275,107,491.22222222222223,138,2126.5,2225.5
PAXGUSDT,OutOfSample,negative,-0.4454246266268,-0.000627358629051831,4647,71,4576,0.015278674413600172,4649,154.97025394106345,-0.0991256464094197,-0.05833082702024875,0.09155923510163462,0.052797990604519465,-0.00002226664694221378,-0.000013098502749769047,0.00002055854574490549,0.000011844573187252347,-0.00001472796849955233,-0.0004883857909160988,-0.0016796429657721615,0.000221626400775092,0.00023758396706634853,0.26942317322505077,0.28378521826128594,0.3469670896967117,0.3419488061948903,0.352424403663488,0.33348404967492107,0.000009246655858399224,0.000025447348238039566,0.0000844858094508477,0.00007877232615707999,0.00010920307371805989,0.000034444779206186375,-0.00028070503546151005,-0.0005213699494676097,0.00006174834533433018,0.0003305106315528508,0.0006467585647854117,0.0009534910991353578,0.0014172777481503839,0.0020705072279085263,0.003714814210732197,0.00536175369306804,0.008003941684101772,0.011706129244265394,-0.0003280071798366578,-0.0006489351139446744,-0.0009538952299609346,-0.0014034027682030717,-0.0020787761782729832,-0.003894215834614441,-0.005815868501585473,-0.009135551069164406,-0.013177099272794862,0.39664443966444396,0.1677780167778017,0.04302000430200043,0,0.2288664228866423,0.12475801247580125,1153.4598698481561,986,1519.7179487179487,1496.5,1824.595,1828.5,0,0
SNDKBUSDT,OutOfSample,negative,-2.7366554408728145,-0.0035540979751594996,4123,77,4046,0.01867572156196944,4123,137.43651473413738,-0.1256185379108418,-0.058075189091601316,0.11886850198887314,0.056687268408810866,-0.000079569068942601,-0.000036844686564638354,0.00007560216472811574,0.00003555759272661099,-0.0000421892031096392,-0.0017722874347287092,-0.006002531075892175,0.0008463459301654981,0.0008954875826646312,0.16187699559751853,0.17850581298796317,0.4318578704826605,0.41506669900558935,0.45892745445957733,0.4402579853187822,-0.00002336479564881695,0.0001730103802369986,0.00010927042898581946,0.000826470113427381,0.0013974261239139206,0.0024311866526143438,0.004183819859192205,0.009137323523803682,0.014212165975804495,0.001247973538233988,0.0024518502193929437,0.003691430817692117,0.0058905669482274305,0.008440451677821547,0.016394695292179667,0.024760091157986473,0.03888785532117978,0.05523506774970962,-0.0013372635404013743,-0.0024594326944395372,-0.0037036194343214477,-0.005195386817905418,-0.007171069315622013,-0.01320978887284786,-0.019046214047755514,-0.02513409868667379,-0.03414737245897459,0.9109871452825612,0.7766189667717681,0.4445791899102595,0.07712830463254912,0.1343681785107931,0.3320397768615086,594.9701810436635,319,818.5890068707058,577,916.6317512274959,767,1793.8490566037735,1916.5
WLFIUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCLBUSDT,OutOfSample,positive,0.9445948222780676,0.0018891896445561351,4352,50,4302,0.011488970588235295,4352,145.07002476909187,-0.007404392809468616,-0.004278195484940057,0.00684610613652952,0.004158608737113096,-0.00008467044259897214,-0.000048997726408691884,0.00007851725294458212,0.000047447742212268365,-0.00004811222703816724,-0.0018054333580888816,-0.0064957972476672905,0.0008759856504764712,0.0009476179453248938,0.18147823197801038,0.20586800446241696,0.36567095588235443,0.3580468750000059,0.37042859907120507,0.3563925570228003,0.0000312047187986114,0.00001826778621452467,0.00014050886819801719,-0.000012165358583906493,0.0004071987175446431,0.0018695042725143229,0.0035527354104881123,0.008315747334334683,0.018778777310720373,0.0013307056114569772,0.002550441805618613,0.0037936495275295475,0.005756950900765265,0.00827589849126105,0.016400540300785187,0.023110586754442716,0.03806095449339243,0.060918555194701234,-0.0013544682606932991,-0.002590602987023763,-0.0038279757744970203,-0.0057678141470757244,-0.008172086269749761,-0.01442816194090942,-0.020925669978110562,-0.0294454070589773,-0.037666891863716336,0.8267463235294118,0.6852022058823529,0.5464154411764706,0.008042279411764705,0.14154411764705882,0.13878676470588236,519.1364647026126,222,970.247149564051,776.5,1306.0681244743482,1162,2716.4,2841
ASTERUSDT,OutOfSample,positive,0.026019923857868,0.0026019923857868,125,1,124,0.008,125,4.166763119516656,-0.0002763308246553885,-0.00022180450928758512,0.00031029985991897234,0.0002577127728192909,-0.00038943201369547633,-0.00031925968572038104,0.00043639845252091305,0.0003655895582797896,0.0003278071718955786,-0.008237634224788171,-0.032845802882671284,0.0034537809523358057,0.0050951780473060026,0.19173510099388347,0.2765510983503238,0.3588000000000002,0.3324800000000001,0.32252631578947355,0.30497959183673484,0.000029796540634523973,-0.0005390280273453119,-0.0004805628248667171,-0.0006162939028727257,-0.00014054888598761828,0.00019319563372741745,0.00670166671775417,0.01412208048726356,0.004571227911140724,0.0039117336854091215,0.005865270327275528,0.007506865101168998,0.010675321799494748,0.013734319463091144,0.025601169170564785,0.03634776208534193,0.07019883426748776,0.08959474418577211,-0.00405235910805243,-0.006928975431239543,-0.008395465473853623,-0.01300655527923922,-0.016643709833704504,-0.023607602825468286,-0.03076198558357957,-0.04440471270639061,-0.056335952652082584,0.944,0.88,0.616,0.12,0.064,0.264,257.1271186440678,56.5,477.40909090909093,157.5,693.7012987012987,440,697,680
DOTUSDT,OutOfSample,flat,0,0,162,0,162,0,162,5.400125002893586,-0.00029757728631118753,-0.0002548872256693016,0.00032638281600889094,0.0002425424821409618,-0.00029689398058797405,-0.00025813551877333066,0.0003252195175688228,0.00024283658261674683,0.0007176835796501042,-0.006749137893156707,-0.023226359927812027,0.0021495603552569623,0.0025304412767145723,0.2333514298344084,0.3002447794878856,0.31327160493827133,0.29061728395061726,0.2849252761533465,0.2781557067271352,0.0007895358798356498,0.0013665031984761097,0.0022403504004089763,0.0022350066887901966,0.0006394799614859667,-0.0014416047785542625,0.010773246326703047,0.014059411690156341,0.02672586725473541,0.003238898028345608,0.005528093498657902,0.00828731351232496,0.011098296520976181,0.014046318784471268,0.021513834506097822,0.040821975247596044,0.06540389544764595,0.09907123383847136,-0.0026763718670799914,-0.004058628367264506,-0.00564081743871488,-0.007918255985683837,-0.011167750721030241,-0.020728264786536978,-0.027226206433167616,-0.042153618422090776,-0.04850167429548428,0.845679012345679,0.6604938271604939,0.5,0.19135802469135801,0.18518518518518517,0.16049382716049382,166.5036496350365,46,421.95327102803736,348,794.7283950617284,650,1945.3548387096773,2111
TRUMPUSDT,OutOfSample,negative,-0.15924542743538672,-0.0017693936381709635,1656,9,1647,0.005434782608695652,1656,55.201277807356654,-0.00064143238327912,-0.000404887218816832,0.0006720355264612289,0.00039494218977735937,-0.00027167186840857836,-0.00017698137432863175,0.00028254769810218984,0.00017271485429264788,-0.00019811149763427987,-0.006025489971097155,-0.02090623670217066,0.002391966211438513,0.002720657430142845,0.18008001797542697,0.22484592171610027,0.40099637681159295,0.3865217391304327,0.4210208492245098,0.40635167110323045,-0.000007929535909945296,0.0010905173958632918,0.0007684241289444762,-0.00039711018732396477,-0.00014635186297997876,0.0005975156171519057,0.009429913655786017,0.015552626102585116,0.023036991747686444,0.004083281731344067,0.00775782452510602,0.011096507826281717,0.014696559280605854,0.020586254250167236,0.039021996143432484,0.06490386584026078,0.10089589376652357,0.1579829429436085,-0.004741719637700174,-0.007977116656322515,-0.011690809583601663,-0.01647173187863244,-0.022130635963505604,-0.03313947990501257,-0.04590628422672107,-0.06095683936381053,-0.07964950431747499,0.9112318840579711,0.7433574879227053,0.5501207729468599,0.35144927536231885,0.1678743961352657,0.1932367149758454,201.86017229953612,53,432.0828594638505,158,636.702524698134,342,1453.118556701031,1315.5
ETHFIUSDT,OutOfSample,flat,0,0,121,0,121,0,121,4.033426699692122,-0.00024140247487126323,-0.00022112782358554365,0.0002266979686760763,0.0002014969326520836,-0.00041917526842045046,-0.00038020816741539046,0.00039152415965801226,0.00035233271551894895,0.00024610021007362263,-0.009860786558738437,-0.030087519481886798,0.002543097141967143,0.0026581934461059812,0.28119744799925295,0.33857603157256966,0.3793388429752066,0.382148760330579,0.4515006524575903,0.46567717996289393,0.00016351637235733634,0.0009284786966777465,0.002296874217751064,0.003659276943724182,0.01251913607846033,0.01405942731780705,0.02008967992136561,0.02010991257043959,0.02765394955942404,0.0039413242061217876,0.008135966640626956,0.011683621555838854,0.016282032867949412,0.029977880819591962,0.038885329864786045,0.050917023256252886,0.07028791828404388,0.09554868119373286,-0.004193446269991616,-0.007500167789076895,-0.010551096407985353,-0.012683613860306111,-0.01455314692492806,-0.01940698230142898,-0.030896808012451857,-0.04414454844768528,-0.05746105847263252,1,0.9834710743801653,0.7355371900826446,0.08264462809917356,0.01652892561983471,0.24793388429752067,277.88429752066116,29,378.0420168067227,157,640.2921348314607,606,1690.1,1854
METUSDT,OutOfSample,positive,0.17979999999999996,0.017979999999999996,5,1,4,0.2,5,0.1666705247806662,-0.00017485714257906208,-0.00016150375899042218,0.00016839375784961176,0.0001607370953403667,-0.0007815933288079826,-0.0007248822216805304,0.0007534697184695398,0.0007214411819585579,0.00003372963121879291,-0.020290476140930803,-0.05787863988906452,0.007185236238281703,0.007677514890078531,0.23862895341367177,0.33623994624204523,0.49000000000000005,0.392,0.4631578947368421,0.4326530612244898,0.0021068855816022357,0.00023621258309483028,-0.004267257954700021,-0.00007941120607084518,0.03057616847136917,-0.025319435531552248,-0.017529315828437177,-0.039283822257410714,0.013398522097973898,0.006366679314055146,0.010491001390072485,0.014949320094943808,0.016907486539091597,0.043891214674630065,0.052478034203080705,0.052478034203080705,0.052478034203080705,0.07946962219357316,-0.0034095067764248867,-0.008544810667141634,-0.02061472118081218,-0.020988378350359115,-0.02481836433821527,-0.04007224713390132,-0.05039550995827071,-0.06759591137752781,-0.07405910706873067,0.6,0.6,0.6,0,0,0,7.333333333333333,9,42.666666666666664,30,119.33333333333333,98,0,0
AAVEUSDT,OutOfSample,positive,4.23979032319625,0.007851463561474538,4276,54,4222,0.012628624883068288,4276,142.53663279242576,-0.010839393779683586,-0.006890977365026054,0.010780669062802487,0.006277323595260972,-0.00009043796135540113,-0.000060576879767242805,0.00008921057949482524,0.00005483318341781812,0.000034918932463875794,-0.0019233207045022077,-0.006961505662138408,0.0009285924696456096,0.000994707764983183,0.165781087241494,0.1920448628541657,0.4209424695977576,0.40706735266605415,0.46349268869085797,0.44454095950820377,-0.00004507903145309511,0.0001467018252829197,0.0005079865275849967,0.0007838377682949399,0.0016699759201362456,0.002845415424469208,0.0058671288228607866,0.010460294046194167,0.02116414680204481,0.0015271198164464052,0.0029338499621550207,0.00441123867509236,0.0063863364387878345,0.009632809714417179,0.01763120007402392,0.02566169320937787,0.040037557564550484,0.06143660672880619,-0.0016330422029443461,-0.0030340945955249837,-0.0042466798114894205,-0.005980365575640277,-0.008414453780282046,-0.013857589086484495,-0.018103035490929904,-0.025029985255779295,-0.032913096948490546,0.8344246959775491,0.6398503274087932,0.44434050514499535,0.020813844714686624,0.19457436856875585,0.19550982226379796,372.61995515695065,169,739.8051900584795,464,1114.0431578947369,1051.5,1946.3595505617977,2187
SPCXBUSDT,OutOfSample,negative,-1.058746592083142,-0.0015802187941539433,4167,67,4100,0.016078713702903768,4167,138.90321535220724,-0.006572720118959877,-0.0030451127799504428,0.007111787692087695,0.0029591710890999653,-0.00004642011434932245,-0.000021578861829375066,0.00005028211077692389,0.000020766343842292062,-0.00003617875218902861,-0.0010778336779915239,-0.0038926424852184917,0.0004965299772637448,0.0005570451214326283,0.16978622384897865,0.19455377599797663,0.3836813054955599,0.37230141588673293,0.39862074191959107,0.3833717792372379,-9.344765869274743e-7,0.00017359973790662827,0.00037455945932871943,0.0006571504799290499,0.000996992445578305,0.0017407404674882265,0.002600751867033423,0.0031849459478227927,0.004381174863201753,0.0007650133731682512,0.0015709270534150044,0.0024782982049575586,0.00374117218026033,0.005502628062558678,0.010183471401119738,0.014424960549626524,0.02207983025029585,0.02973029542104275,-0.0007815585722229853,-0.001452583042076911,-0.00208825505851029,-0.002997016050612329,-0.004324214526729152,-0.008247605543721134,-0.011919288144369159,-0.018693346021074697,-0.02497395505423513,0.8327333813294936,0.6121910247180226,0.20806335493160547,0.0026397888168946484,0.2205423566114711,0.40412766978641707,849.8893371757925,638,1110.5288122304978,957,1213.726643598616,1118,2798.3636363636365,2807
ONDOUSDT,OutOfSample,flat,0,0,4,0,4,0,4,0.13333641982453298,-0.0004802819553064306,-0.00032251879742754093,0.0003213699056472481,0.00016011979507289634,-0.0012606202586923022,-0.0008498280611424155,0.000844033894105449,0.0004268878062394085,0.006848118449164886,-0.0485679620550771,-0.06318773045697029,0.018682026344193192,0.012650391754842363,0.24797476244679545,0.2780656434113521,0.4625,0.43999999999999995,0.3684210526315789,0.4030612244897959,-0.004063512768245042,0.0058295846961302356,0.010574728440691683,0.014139941997281136,0.005640022454836413,-0.018853040408822186,-0.00041563680516928936,-0.020924846291419302,-0.0036306459771854593,0.007742532154206561,0.009962650700173048,0.017514796005184796,0.020181088455367202,0.02667181829170029,0.02667181829170029,0.03243068495231349,0.04148204616477491,0.04527098806766572,-0.007741592983090684,-0.009052291350066743,-0.009543450485626631,-0.010593870653693854,-0.013891653421024802,-0.03654808933606021,-0.037073299420093825,-0.05499184927821521,-0.0590622274294757,1,1,0.5,0,0,0.5,33.75,31.5,210,48.5,706.5,706.5,0,0
THEUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APTUSDT,OutOfSample,positive,0.05521301482701779,0.005521301482701779,86,1,85,0.011627906976744186,86,2.866733026227459,-0.0002373666713952838,-0.00021240601397087296,0.00027470736838364066,0.00021240222700890594,-0.0003958204662302215,-0.0003522209610892376,0.0004516405839905833,0.0003580901963485118,0.0004943891597725164,-0.00793947058374396,-0.033603578125792045,0.0026848312811123634,0.003403902218172452,0.22961322294768108,0.36805251418773166,0.29186046511627894,0.24255813953488367,0.22215422276621785,0.19719981015662086,0.0019004009119391403,0.003250133387492906,0.002712469032783243,0.007032784120891547,0.0028653161285841396,-0.004493466591301894,-0.005285868290473825,-0.007441364255073233,-0.004176831949816184,0.004601696130182888,0.007578174387316842,0.0092251830745407,0.01223794453395366,0.014717379026545073,0.017222416400543443,0.021833737007227894,0.027455982331749854,0.03966363459537672,-0.003703749307152598,-0.005153673086067459,-0.007031030063574008,-0.00811010023620082,-0.009723682751800095,-0.019433554075854186,-0.026945006553284665,-0.040520269544016475,-0.04251558880289108,0.8488372093023255,0.5930232558139535,0.32558139534883723,0,0.2558139534883721,0.26744186046511625,144.97260273972603,42,615.6470588235294,130,1000.8571428571429,1019.5,0,0
FETUSDT,OutOfSample,flat,0,0,2,0,2,0,2,0.06666820991226649,-0.00018571428570630832,-0.00018571428570630832,0.00027900840338231374,0.00027900840338231374,-0.00112860657475306,-0.00112860657475306,0.0016947560534150159,0.0016947560534150159,0.005814709886969527,-0.04477964482069441,-0.09961817596261152,0.01678043208649555,0.01828534995171717,0.13838697031255712,0.2461171721898889,0.45,0.41000000000000003,0.3157894736842105,0.40816326530612246,0.00578767476383113,0.007025660298986491,0.01094822670582396,0.02250879431664865,0.024919724952873423,-0.009704328403933538,0.0012246818100014045,-0.05227698799227937,0.00942624359342481,0.015496437742816171,0.02582493258522056,0.02612962484603709,0.030395316497469183,0.038911917883495684,0.038911917883495684,0.038911917883495684,0.038911917883495684,0.038911917883495684,-0.00486177244791125,-0.006984270931840952,-0.010622839761434633,-0.010622839761434633,-0.010622839761434633,-0.04497915564951932,-0.04497915564951932,-0.074766565817039,-0.074766565817039,1,1,0.5,0,0,0.5,3,3,6.5,6.5,78,78,0,0
XPLUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INJUSDT,OutOfSample,positive,2.111644872167153,0.007281534041955699,2617,29,2588,0.01108139090561712,2617,87.2353526702007,-0.0007244807673810925,-0.0005015037614755688,0.0007176227378076787,0.0004942200013291797,-0.00014040336162458476,-0.00009955148657760356,0.000138727068601136,0.00009863197767569569,-0.00007335672308794307,-0.0031110475461421454,-0.01078344729025742,0.001223524578015467,0.0013633841827402555,0.18823167958569825,0.22559452780870642,0.39359954145968645,0.38516622086358526,0.43251613941234435,0.4165464428033417,0.0002870355759565194,0.0007530389743648024,0.0016486980903920355,0.0014957070662929815,0.0023486566635039924,0.003943666484027038,0.005935677694337136,0.008242798539365182,0.016023494174165244,0.0022303640453962127,0.004245157477034565,0.006372202576178744,0.00866226575873157,0.0119681777897255,0.020758605243895455,0.030308111083563415,0.044212004714340766,0.06986046385607193,-0.002118003381527653,-0.0037157347984962015,-0.004882332737409287,-0.006818897381091836,-0.009873213383756923,-0.01664811921243318,-0.02380829918862182,-0.03188757047847276,-0.044272983997993294,0.8597630875047765,0.7015666794038976,0.492166602980512,0.027130301872372947,0.15819640810087887,0.20940007642338557,237.0551111111111,94,546.8311546840958,289.5,954.664596273292,698.5,2115.0281690140846,2098
